customer_id,gender,is_female,is_senior_citizen,partner,dependents,partner_dependents,has_phone,phone_service,phone_service_type,has_internet,internet_service,internet_service_type,has_phone_and_internet,service_type,contract_type,contract_type,payment_type,monthly_charges,Avg_monthly_charge,total_charges,Tenure_Mo,Tenure_Days,start_date,churn,has_churned,,
3428-XZMAZ,Male,FALSE,0,No,No,0,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,69.35,69.4,69.35,1,30,20210710,Yes,TRUE,,
3494-JCHRQ,Male,FALSE,0,No,No,0,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,70.05,70.1,70.05,1,30,20210710,Yes,TRUE,,
3506-LCJDC,Male,FALSE,0,Yes,Yes,3,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Bank transfer (automatic),19.95,20,19.95,1,30,20210710,Yes,TRUE,,
3551-HUAZH,Male,FALSE,1,No,No,0,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,74.4,74.4,74.4,1,30,20210710,Yes,TRUE,,
3583-EKAPL,Male,FALSE,0,No,No,0,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,55,55,55,1,30,20210710,Yes,TRUE,,
3627-FHKBK,Female,TRUE,0,No,No,0,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Mailed check,75.3,75.3,75.3,1,30,20210710,Yes,TRUE,,
3658-KIBGF,Female,TRUE,0,No,No,0,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,54.9,54.9,54.9,1,30,20210710,Yes,TRUE,,
3669-OYSJI,Male,FALSE,0,No,No,0,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Credit card (automatic),46.2,46.2,46.2,1,30,20210710,Yes,TRUE,,
3707-GNWHM,Male,FALSE,0,No,No,0,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Mailed check,74.25,74.3,74.25,1,30,20210710,Yes,TRUE,,
3716-BDVDB,Male,FALSE,0,No,No,0,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,69.1,69.1,69.1,1,30,20210710,Yes,TRUE,,
3722-WPXTK,Male,FALSE,0,No,No,0,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,88.35,88.4,88.35,1,30,20210710,Yes,TRUE,,
3746-EUBYR,Male,FALSE,0,Yes,No,1,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Bank transfer (automatic),74.6,74.6,74.6,1,30,20210710,Yes,TRUE,,
3751-KTZEL,Female,TRUE,0,No,No,0,FALSE,0,No Phone Service,TRUE,1,DSL,FALSE,Internet Only,0,Month-to-Month,Mailed check,35.05,35.1,35.05,1,30,20210710,Yes,TRUE,,
3765-JXVKY,Female,TRUE,0,No,No,0,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,74.7,74.7,74.7,1,30,20210710,Yes,TRUE,,
3776-EKTKM,Female,TRUE,1,No,No,0,FALSE,0,No Phone Service,TRUE,1,DSL,FALSE,Internet Only,0,Month-to-Month,Electronic check,36.45,36.5,36.45,1,30,20210710,Yes,TRUE,,
3797-VTIDR,Male,FALSE,0,Yes,No,1,FALSE,0,No Phone Service,TRUE,1,DSL,FALSE,Internet Only,0,Month-to-Month,Electronic check,23.45,23.5,23.45,1,30,20210710,Yes,TRUE,,
3801-HMYNL,Male,FALSE,0,Yes,Yes,3,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Mailed check,89.15,89.2,89.15,1,30,20210710,Yes,TRUE,,
3803-KMQFW,Female,TRUE,0,Yes,Yes,3,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Mailed check,20.55,20.6,20.55,1,30,20210710,Yes,TRUE,,
3871-IKPYH,Male,FALSE,1,No,No,0,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,69.1,69.1,69.1,1,30,20210710,Yes,TRUE,,
3877-JRJIP,Male,FALSE,0,No,No,0,TRUE,2,Two or More Lines,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,59.85,59.9,59.85,1,30,20210710,Yes,TRUE,,
3891-PUQOD,Female,TRUE,0,No,Yes,2,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,59.2,59.2,59.2,1,30,20210710,Yes,TRUE,,
3900-AQPHZ,Female,TRUE,0,No,No,0,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Mailed check,19.9,19.9,19.9,1,30,20210710,Yes,TRUE,,
3926-CUQZX,Male,FALSE,0,No,No,0,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Bank transfer (automatic),45.1,45.1,45.1,1,30,20210710,Yes,TRUE,,
3946-MHCZW,Male,FALSE,0,No,No,0,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Mailed check,50.9,50.9,50.9,1,30,20210710,Yes,TRUE,,
3988-RQIXO,Female,TRUE,1,No,No,0,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,91.3,91.3,91.3,1,30,20210710,Yes,TRUE,,
4074-SJFFA,Female,TRUE,0,No,No,0,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Mailed check,54.75,54.8,54.75,1,30,20210710,Yes,TRUE,,
4102-OQUPX,Male,FALSE,1,Yes,No,1,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,74.4,74.4,74.4,1,30,20210710,Yes,TRUE,,
4110-PFEUZ,Female,TRUE,0,No,No,0,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Mailed check,69.55,69.6,69.55,1,30,20210710,Yes,TRUE,,
4193-ORFCL,Female,TRUE,1,No,No,0,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Mailed check,45.1,45.1,45.1,1,30,20210710,Yes,TRUE,,
4201-JMNGR,Female,TRUE,1,No,No,0,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,55.8,55.8,55.8,1,30,20210710,Yes,TRUE,,
4211-MMAZN,Male,FALSE,0,No,No,0,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Mailed check,20.25,20.3,20.25,1,30,20210710,Yes,TRUE,,
4237-RLAQD,Male,FALSE,0,No,No,0,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Mailed check,45.85,45.9,45.85,1,30,20210710,Yes,TRUE,,
4255-DDUOU,Female,TRUE,0,Yes,Yes,3,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Mailed check,20.5,20.5,20.5,1,30,20210710,Yes,TRUE,,
4274-OWWYO,Male,FALSE,0,No,No,0,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,74.35,74.4,74.35,1,30,20210710,Yes,TRUE,,
4317-VTEOA,Male,FALSE,0,No,No,0,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,50.75,50.8,50.75,1,30,20210710,Yes,TRUE,,
4349-GFQHK,Male,FALSE,0,No,No,0,TRUE,2,Two or More Lines,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,54.35,54.4,54.35,1,30,20210710,Yes,TRUE,,
4351-QLCSU,Female,TRUE,0,No,No,0,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Credit card (automatic),55,55,55,1,30,20210710,Yes,TRUE,,
4361-JEIVL,Male,FALSE,0,No,Yes,2,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,44.4,44.4,44.4,1,30,20210710,Yes,TRUE,,
4415-IJZTP,Female,TRUE,0,No,No,0,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,74.5,74.5,74.5,1,30,20210710,Yes,TRUE,,
4501-EQDRN,Female,TRUE,0,No,No,0,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Bank transfer (automatic),69.7,69.7,69.7,1,30,20210710,Yes,TRUE,,
4510-HIMLV,Male,FALSE,0,No,No,0,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,69.8,69.8,69.8,1,30,20210710,Yes,TRUE,,
4550-EVXNY,Female,TRUE,0,No,Yes,2,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,69.65,69.7,69.65,1,30,20210710,Yes,TRUE,,
4588-YBNIB,Female,TRUE,0,No,No,0,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Mailed check,19.6,19.6,19.6,1,30,20210710,Yes,TRUE,,
4603-JANFB,Male,FALSE,0,No,No,0,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,69.85,69.9,69.85,1,30,20210710,Yes,TRUE,,
4614-NUVZD,Female,TRUE,0,No,No,0,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,81.1,81.1,81.1,1,30,20210710,Yes,TRUE,,
4667-OHGKG,Male,FALSE,0,No,No,0,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Mailed check,19.3,19.3,19.3,1,30,20210710,Yes,TRUE,,
4678-DVQEO,Female,TRUE,0,No,No,0,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,52.2,52.2,52.2,1,30,20210710,Yes,TRUE,,
4702-IOQDC,Female,TRUE,0,No,No,0,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,70.1,70.1,70.1,1,30,20210710,Yes,TRUE,,
4729-XKASR,Male,FALSE,0,No,Yes,2,FALSE,0,No Phone Service,TRUE,1,DSL,FALSE,Internet Only,0,Month-to-Month,Electronic check,24.75,24.8,24.75,1,30,20210710,Yes,TRUE,,
4745-LSPLO,Male,FALSE,0,No,No,0,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Mailed check,20.5,20.5,20.5,1,30,20210710,Yes,TRUE,,
4749-VFKVB,Female,TRUE,0,No,No,0,TRUE,2,Two or More Lines,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Mailed check,50.1,50.1,50.1,1,30,20210710,Yes,TRUE,,
4759-TRPLW,Male,FALSE,0,No,No,0,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,70.4,70.4,70.4,1,30,20210710,Yes,TRUE,,
4760-XOHVN,Female,TRUE,0,Yes,Yes,3,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Mailed check,19.45,19.5,19.45,1,30,20210710,Yes,TRUE,,
4786-UKSNZ,Male,FALSE,0,No,No,0,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Mailed check,20.2,20.2,20.2,1,30,20210710,Yes,TRUE,,
4797-AXPXK,Female,TRUE,0,No,Yes,2,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,60,60,60,1,30,20210710,Yes,TRUE,,
4800-VHZKI,Female,TRUE,0,No,No,0,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Mailed check,19.9,19.9,19.9,1,30,20210710,Yes,TRUE,,
4806-HIPDW,Female,TRUE,0,Yes,No,1,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,68.95,69,68.95,1,30,20210710,Yes,TRUE,,
4826-XTSOH,Male,FALSE,1,Yes,No,1,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,86.05,86.1,86.05,1,30,20210710,Yes,TRUE,,
4844-JJWUY,Female,TRUE,1,No,No,0,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,86,86,86,1,30,20210710,Yes,TRUE,,
4847-QNOKA,Female,TRUE,0,No,No,0,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Bank transfer (automatic),44.9,44.9,44.9,1,30,20210710,Yes,TRUE,,
4855-SNKMY,Female,TRUE,0,No,No,0,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,44.1,44.1,44.1,1,30,20210710,Yes,TRUE,,
4871-JTKJF,Female,TRUE,1,No,No,0,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,69.65,69.7,69.65,1,30,20210710,Yes,TRUE,,
4877-EVATK,Male,FALSE,0,No,No,0,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Mailed check,20,20,20,1,30,20210710,Yes,TRUE,,
4892-VLANZ,Male,FALSE,0,No,No,0,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Mailed check,19.8,19.8,19.8,1,30,20210710,Yes,TRUE,,
4897-QSUYC,Female,TRUE,0,No,No,0,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Mailed check,20.15,20.2,20.15,1,30,20210710,Yes,TRUE,,
4910-GMJOT,Female,TRUE,0,No,No,0,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,94.6,94.6,94.6,1,30,20210710,Yes,TRUE,,
4929-BSTRX,Female,TRUE,0,No,No,0,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Mailed check,53.55,53.6,53.55,1,30,20210710,Yes,TRUE,,
4988-IQIGL,Male,FALSE,1,No,No,0,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,75.35,75.4,75.35,1,30,20210710,Yes,TRUE,,
5028-HTLJB,Male,FALSE,1,No,No,0,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Mailed check,20.05,20.1,20.05,1,30,20210710,Yes,TRUE,,
5047-LHVLY,Male,FALSE,1,No,Yes,2,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Mailed check,50.15,50.2,50.15,1,30,20210710,Yes,TRUE,,
5049-GLYVG,Male,FALSE,0,No,No,0,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Mailed check,20.6,20.6,20.6,1,30,20210710,Yes,TRUE,,
5054-IEXZT,Male,FALSE,0,No,Yes,2,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,75.35,75.4,75.35,1,30,20210710,Yes,TRUE,,
5077-DXTCG,Female,TRUE,0,No,No,0,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,45.3,45.3,45.3,1,30,20210710,Yes,TRUE,,
5103-MHMHY,Female,TRUE,0,No,Yes,2,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Mailed check,45.95,46,45.95,1,30,20210710,Yes,TRUE,,
5134-IKDAY,Female,TRUE,0,Yes,Yes,3,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,69.8,69.8,69.8,1,30,20210710,Yes,TRUE,,
5143-WMWOG,Male,FALSE,0,No,No,0,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Electronic check,19.95,20,19.95,1,30,20210710,Yes,TRUE,,
5167-ZFFMM,Male,FALSE,0,No,No,0,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Credit card (automatic),90.85,90.9,90.85,1,30,20210710,Yes,TRUE,,
5178-LMXOP,Male,FALSE,1,Yes,No,1,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,95.1,95.1,95.1,1,30,20210710,Yes,TRUE,,
5186-SAMNZ,Male,FALSE,1,No,No,0,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Bank transfer (automatic),69.5,69.5,69.5,1,30,20210710,Yes,TRUE,,
5192-EBGOV,Female,TRUE,1,No,No,0,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,85.7,85.7,85.7,1,30,20210710,Yes,TRUE,,
5196-SGOAK,Female,TRUE,0,No,No,0,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,75.7,75.7,75.7,1,30,20210710,Yes,TRUE,,
5240-IJOQT,Male,FALSE,1,No,No,0,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,74.7,74.7,74.7,1,30,20210710,Yes,TRUE,,
5275-SQEIZ,Male,FALSE,0,No,No,0,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Mailed check,80.85,80.9,80.85,1,30,20210710,Yes,TRUE,,
5356-RHIPP,Male,FALSE,0,No,No,0,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Mailed check,20.2,20.2,20.2,1,30,20210710,Yes,TRUE,,
5376-DEQCP,Female,TRUE,0,No,No,0,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,70.6,70.6,70.6,1,30,20210710,Yes,TRUE,,
5378-IKEEG,Female,TRUE,0,No,No,0,FALSE,0,No Phone Service,TRUE,1,DSL,FALSE,Internet Only,0,Month-to-Month,Electronic check,35.75,35.8,35.75,1,30,20210710,Yes,TRUE,,
5393-RXQSZ,Male,FALSE,0,No,No,0,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,79.6,79.6,79.6,1,30,20210710,Yes,TRUE,,
5419-JPRRN,Male,FALSE,0,No,No,0,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,101.45,101.5,101.45,1,30,20210710,Yes,TRUE,,
5485-WUYWF,Male,FALSE,1,No,No,0,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Bank transfer (automatic),66.4,94.6,94.55,1,43,20210627,Yes,TRUE,,
5494-HECPR,Female,TRUE,0,No,No,0,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,80.25,80.3,80.25,1,30,20210710,Yes,TRUE,,
5510-BOIUJ,Male,FALSE,0,No,Yes,2,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Mailed check,19.25,19.3,19.25,1,30,20210710,Yes,TRUE,,
5515-IDEJJ,Male,FALSE,0,Yes,Yes,3,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Mailed check,19.9,19.9,19.9,1,30,20210710,Yes,TRUE,,
5539-TMZLF,Male,FALSE,1,No,No,0,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,69.75,69.8,69.75,1,30,20210710,Yes,TRUE,,
5550-VFRLC,Female,TRUE,1,No,No,0,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,69.85,69.9,69.85,1,30,20210710,Yes,TRUE,,
5552-ZNFSJ,Male,FALSE,0,No,No,0,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,45.3,45.3,45.3,1,30,20210710,Yes,TRUE,,
5564-NEMQO,Female,TRUE,1,No,No,0,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Bank transfer (automatic),75.3,75.3,75.3,1,30,20210710,Yes,TRUE,,
5583-SXDAG,Male,FALSE,0,Yes,No,1,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,70,70,70,1,30,20210710,Yes,TRUE,,
5597-GLBUC,Female,TRUE,0,No,No,0,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,85.45,85.5,85.45,1,30,20210710,Yes,TRUE,,
5624-BQSSA,Female,TRUE,0,No,No,0,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Mailed check,20.95,21,20.95,1,30,20210710,Yes,TRUE,,
5673-FSSMF,Female,TRUE,0,No,No,0,TRUE,2,Two or More Lines,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,60.15,60.2,60.15,1,30,20210710,Yes,TRUE,,
5692-FPTAH,Female,TRUE,0,No,No,0,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Mailed check,45.4,45.4,45.4,1,30,20210710,Yes,TRUE,,
5696-QURRL,Male,FALSE,0,No,No,0,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Mailed check,45.05,45.1,45.05,1,30,20210710,Yes,TRUE,,
5766-ZJYBB,Male,FALSE,0,No,No,0,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Mailed check,19.4,19.4,19.4,1,30,20210710,Yes,TRUE,,
5797-APWZC,Female,TRUE,0,No,No,0,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,90.6,90.6,90.6,1,30,20210710,Yes,TRUE,,
5834-ASPWA,Male,FALSE,0,No,No,0,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,75.45,75.5,75.45,1,30,20210710,Yes,TRUE,,
5868-CZJDR,Male,FALSE,0,No,Yes,2,FALSE,0,No Phone Service,TRUE,1,DSL,FALSE,Internet Only,0,Month-to-Month,Mailed check,31.35,31.4,31.35,1,30,20210710,Yes,TRUE,,
5875-YPQFJ,Male,FALSE,0,No,No,0,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,69.9,69.9,69.9,1,30,20210710,Yes,TRUE,,
5884-GCYMI,Male,FALSE,0,No,No,0,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Mailed check,69.4,69.4,69.4,1,30,20210710,Yes,TRUE,,
5909-ECHUI,Female,TRUE,0,No,No,0,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,56.25,56.3,56.25,1,30,20210710,Yes,TRUE,,
5919-TMRGD,Female,TRUE,0,No,Yes,2,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,79.35,79.4,79.35,1,30,20210710,Yes,TRUE,,
5940-AHUHD,Male,FALSE,0,No,No,0,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Mailed check,70.6,70.6,70.6,1,30,20210710,Yes,TRUE,,
5960-WPXQM,Male,FALSE,0,No,No,0,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,79.05,79.1,79.05,1,30,20210710,Yes,TRUE,,
6032-IGALN,Female,TRUE,0,No,No,0,FALSE,0,No Phone Service,TRUE,1,DSL,FALSE,Internet Only,0,Month-to-Month,Mailed check,25.1,25.1,25.1,1,30,20210710,Yes,TRUE,,
6086-ESGRL,Female,TRUE,0,No,No,0,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Credit card (automatic),80.15,80.2,80.15,1,30,20210710,Yes,TRUE,,
6121-VZNQB,Female,TRUE,0,No,No,0,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Mailed check,19.1,19.1,19.1,1,30,20210710,Yes,TRUE,,
6128-CZOMY,Female,TRUE,0,No,No,0,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,45.65,45.7,45.65,1,30,20210710,Yes,TRUE,,
6140-QNRQQ,Male,FALSE,0,No,No,0,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Mailed check,71.55,71.6,71.55,1,30,20210710,Yes,TRUE,,
6141-OOXUQ,Male,FALSE,0,No,No,0,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Mailed check,19.65,19.7,19.65,1,30,20210710,Yes,TRUE,,
6142-VSJQO,Female,TRUE,0,Yes,Yes,3,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Bank transfer (automatic),44.35,44.4,44.35,1,30,20210710,Yes,TRUE,,
6230-BSUXY,Female,TRUE,1,No,No,0,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,85,85,85,1,30,20210710,Yes,TRUE,,
6317-YPKDH,Female,TRUE,0,No,No,0,FALSE,0,No Phone Service,TRUE,1,DSL,FALSE,Internet Only,0,Month-to-Month,Bank transfer (automatic),29.95,30,29.95,1,30,20210710,Yes,TRUE,,
6356-ELRKD,Female,TRUE,0,No,No,0,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,95.6,95.6,95.6,1,30,20210710,Yes,TRUE,,
6358-LYNGM,Male,FALSE,0,No,No,0,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,74.9,74.9,74.9,1,30,20210710,Yes,TRUE,,
6366-ZGQGL,Male,FALSE,0,No,No,0,FALSE,0,No Phone Service,TRUE,1,DSL,FALSE,Internet Only,0,Month-to-Month,Bank transfer (automatic),24.8,24.8,24.8,1,30,20210710,Yes,TRUE,,
6372-RFVNS,Female,TRUE,0,Yes,No,1,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,78.8,78.8,78.8,1,30,20210710,Yes,TRUE,,
